Code,Name,Comune,Provincia,Regione,Row,Col,Lat (WGS84),Lon (WGS84),X (WGS84 UTM32N),Y (WGS84 UTM32N),Height
01341,ZOLA PREDOSA,ZOLA PREDOSA,BOLOGNA,EMILIA-ROMAGNA,19,33,"44,49750","11,214175",676030,4929516,"78,9"
01342,CALDERINO,SASSO MARCONI,BOLOGNA,EMILIA-ROMAGNA,18,33,"44,45250","11,214175",676166,4924518,"231,5"
01343,SASSO MARCONI OVEST,SASSO MARCONI,BOLOGNA,EMILIA-ROMAGNA,17,33,"44,40750","11,214175",676301,4919519,"310,2"
01344,MARZABOTTO NORD,MARZABOTTO,BOLOGNA,EMILIA-ROMAGNA,16,33,"44,36250","11,214175",676436,4914521,"273,4"
01345,MARZABOTTO SUD,MARZABOTTO,BOLOGNA,EMILIA-ROMAGNA,15,33,"44,31750","11,214175",676571,4909522,"333,1"
01346,RIOVEGGIO,MONZUNO,BOLOGNA,EMILIA-ROMAGNA,14,33,"44,27250","11,214175",676706,4904524,"386,5"
01347,S.BENEDETTO VAL DI SAMBRO OVES,SAN BENEDETTO VAL DI SAMBRO,BOLOGNA,EMILIA-ROMAGNA,13,33,"44,22750","11,214175",676841,4899525,"544,6"
01348,MONTEFREDENTE,SAN BENEDETTO VAL DI SAMBRO,BOLOGNA,EMILIA-ROMAGNA,12,33,"44,18250","11,214175",676976,4894527,"642,5"
01349,BARAGAZZA,FIRENZUOLA,FIRENZE,TOSCANA,11,33,"44,13750","11,214175",677110,4889529,"690,8"
01350,RONCOBILACCIO,BARBERINO DI MUGELLO,FIRENZE,TOSCANA,10,33,"44,09250","11,214175",677245,4884531,"809,6"
01369,,CASTELNOVO BARIANO,ROVIGO,VENETO,31,34,"45,03750","11,277225",679363,4989639,"9,4"
01370,,SERMIDE,MANTOVA,LOMBARDIA,30,34,"44,99250","11,277225",679504,4984640,"7,9"
01371,PILASTRI,SERMIDE,MANTOVA,LOMBARDIA,29,34,"44,94750","11,277225",679644,4979641,"6,7"
01372,REDENA,BONDENO,FERRARA,EMILIA-ROMAGNA,28,34,"44,90250","11,277225",679784,4974642,"6,6"
01373,VIAROVERE,FINALE EMILIA,MODENA,EMILIA-ROMAGNA,27,34,"44,85750","11,277225",679925,4969644,"8,4"
01374,FINALE EMILIA,FINALE EMILIA,MODENA,EMILIA-ROMAGNA,26,34,"44,81250","11,277225",680065,4964645,"12,9"
01375,RENAZZO,CENTO,FERRARA,EMILIA-ROMAGNA,25,34,"44,76750","11,277225",680205,4959646,"14,0"
01376,CENTO,CENTO,FERRARA,EMILIA-ROMAGNA,24,34,"44,72250","11,277225",680345,4954647,"15,6"
01377,CASTELLO D'ARGILE,CASTELLO D'ARGILE,BOLOGNA,EMILIA-ROMAGNA,23,34,"44,67750","11,277225",680485,4949649,"18,6"
01378,SALA BOLOGNESE,SALA BOLOGNESE,BOLOGNA,EMILIA-ROMAGNA,22,34,"44,63250","11,277225",680624,4944650,"19,7"
01379,LONGARA,CALDERARA DI RENO,BOLOGNA,EMILIA-ROMAGNA,21,34,"44,58750","11,277225",680764,4939651,"21,2"
01380,BOLOGNA AEROPORTO,BOLOGNA,BOLOGNA,EMILIA-ROMAGNA,20,34,"44,54250","11,277225",680904,4934653,"33,4"
01381,CASALECCHIO,BOLOGNA,BOLOGNA,EMILIA-ROMAGNA,19,34,"44,49750","11,277225",681043,4929654,"67,4"
01382,BORGONUOVO DI PONTECCHIO,CASALECCHIO DI RENO,BOLOGNA,EMILIA-ROMAGNA,18,34,"44,45250","11,277225",681182,4924655,"141,4"
01383,SASSO MARCONI EST,SASSO MARCONI,BOLOGNA,EMILIA-ROMAGNA,17,34,"44,40750","11,277225",681321,4919657,"167,2"
01384,BADOLO,SASSO MARCONI,BOLOGNA,EMILIA-ROMAGNA,16,34,"44,36250","11,277225",681460,4914658,"293,0"
01385,VADO,MONZUNO,BOLOGNA,EMILIA-ROMAGNA,15,34,"44,31750","11,277225",681599,4909660,"335,6"
01386,MONZUNO,MONZUNO,BOLOGNA,EMILIA-ROMAGNA,14,34,"44,27250","11,277225",681738,4904662,"550,9"
01387,S.BENEDETTO VAL DI SAMBRO EST,SAN BENEDETTO VAL DI SAMBRO,BOLOGNA,EMILIA-ROMAGNA,13,34,"44,22750","11,277225",681877,4899663,"703,7"
01388,MADONNA DEI FORNELLI,SAN BENEDETTO VAL DI SAMBRO,BOLOGNA,EMILIA-ROMAGNA,12,34,"44,18250","11,277225",682015,4894665,"903,0"
01389,COVIGLIAIO,FIRENZUOLA,FIRENZE,TOSCANA,11,34,"44,13750","11,277225",682154,4889667,"988,5"
01390,PASSO DELLA FUTA,FIRENZUOLA,FIRENZE,TOSCANA,10,34,"44,09250","11,277225",682292,4884668,"789,1"
01410,,CALTO,ROVIGO,VENETO,30,35,"44,99250","11,340275",684474,4984782,"7,9"
01411,BURANA NORD,BONDENO,FERRARA,EMILIA-ROMAGNA,29,35,"44,94750","11,340275",684618,4979783,"6,4"
01412,BURANA,BONDENO,FERRARA,EMILIA-ROMAGNA,28,35,"44,90250","11,340275",684762,4974784,"6,1"
01413,RENO FINALESE NORD,FINALE EMILIA,MODENA,EMILIA-ROMAGNA,27,35,"44,85750","11,340275",684906,4969785,"9,0"
01414,PILASTRELLO,CENTO,FERRARA,EMILIA-ROMAGNA,26,35,"44,81250","11,340275",685050,4964786,"9,9"
01415,DOSSO,SANT'AGOSTINO,FERRARA,EMILIA-ROMAGNA,25,35,"44,76750","11,340275",685194,4959788,"11,9"
01416,PIEVE DI CENTO,SAN PIETRO IN CASALE,BOLOGNA,EMILIA-ROMAGNA,24,35,"44,72250","11,340275",685338,4954789,"11,6"
01417,VENEZZANO,CASTELLO D'ARGILE,BOLOGNA,EMILIA-ROMAGNA,23,35,"44,67750","11,340275",685482,4949790,"14,7"
01418,ARGELATO,ARGELATO,BOLOGNA,EMILIA-ROMAGNA,22,35,"44,63250","11,340275",685625,4944792,"19,4"
01419,CASTELMAGGIORE,CASTEL MAGGIORE,BOLOGNA,EMILIA-ROMAGNA,21,35,"44,58750","11,340275",685769,4939793,"23,3"
01420,CORTICELLA,BOLOGNA,BOLOGNA,EMILIA-ROMAGNA,20,35,"44,54250","11,340275",685912,4934794,"30,6"
01421,BOLOGNA,BOLOGNA,BOLOGNA,EMILIA-ROMAGNA,19,35,"44,49750","11,340275",686056,4929796,"69,3"
01422,RASTIGNANO,BOLOGNA,BOLOGNA,EMILIA-ROMAGNA,18,35,"44,45250","11,340275",686199,4924797,"185,5"
01423,PIAN DI MACINA,PIANORO,BOLOGNA,EMILIA-ROMAGNA,17,35,"44,40750","11,340275",686342,4919799,"207,6"
01424,PIANORO,PIANORO,BOLOGNA,EMILIA-ROMAGNA,16,35,"44,36250","11,340275",686485,4914800,"272,1"
01425,LIVERGNANO,PIANORO,BOLOGNA,EMILIA-ROMAGNA,15,35,"44,31750","11,340275",686627,4909802,"410,2"
01426,SABBIONI,LOIANO,BOLOGNA,EMILIA-ROMAGNA,14,35,"44,27250","11,340275",686770,4904803,"568,9"
01427,MONGHIDORO,MONGHIDORO,BOLOGNA,EMILIA-ROMAGNA,13,35,"44,22750","11,340275",686912,4899805,"647,2"
01428,PASSO DELLA RATICOSA,FIRENZUOLA,FIRENZE,TOSCANA,12,35,"44,18250","11,340275",687055,4894807,"890,2"
01429,,FIRENZUOLA,FIRENZE,TOSCANA,11,35,"44,13750","11,340275",687197,4889808,"681,1"
01430,,FIRENZUOLA,FIRENZE,TOSCANA,10,35,"44,09250","11,340275",687339,4884810,"675,5"
01431,,SCARPERIA,FIRENZE,TOSCANA,9,35,"44,04750","11,340275",687481,4879812,"643,8"
01451,STELLATA,BONDENO,FERRARA,EMILIA-ROMAGNA,29,36,"44,94750","11,403325",689592,4979929,"7,7"
01452,BONDENO,BONDENO,FERRARA,EMILIA-ROMAGNA,28,36,"44,90250","11,403325",689740,4974930,"8,1"
01453,S.BIANCA,BONDENO,FERRARA,EMILIA-ROMAGNA,27,36,"44,85750","11,403325",689888,4969931,"7,9"
01454,S.CARLO,SANT'AGOSTINO,FERRARA,EMILIA-ROMAGNA,26,36,"44,81250","11,403325",690036,4964932,"10,2"
01455,BOSCO PANFILIA,GALLIERA,BOLOGNA,EMILIA-ROMAGNA,25,36,"44,76750","11,403325",690184,4959933,"12,5"
01456,S.PIETRO IN CASALE NORD,SAN PIETRO IN CASALE,BOLOGNA,EMILIA-ROMAGNA,24,36,"44,72250","11,403325",690331,4954934,"11,6"
01457,S.PIETRO IN CASALE SUD,SAN PIETRO IN CASALE,BOLOGNA,EMILIA-ROMAGNA,23,36,"44,67750","11,403325",690479,4949936,"12,8"
01458,BENTIVOGLIO,BENTIVOGLIO,BOLOGNA,EMILIA-ROMAGNA,22,36,"44,63250","11,403325",690626,4944937,"14,9"
01459,BOLOGNA INTERPORTO,BENTIVOGLIO,BOLOGNA,EMILIA-ROMAGNA,21,36,"44,58750","11,403325",690774,4939938,"20,7"
01460,CADRIANO,GRANAROLO DELL'EMILIA,BOLOGNA,EMILIA-ROMAGNA,20,36,"44,54250","11,403325",690921,4934940,"29,9"
01461,VILLANOVA DI CASTENASO,BOLOGNA,BOLOGNA,EMILIA-ROMAGNA,19,36,"44,49750","11,403325",691068,4929941,"48,1"
01462,S.LAZZARO,SAN LAZZARO DI SAVENA,BOLOGNA,EMILIA-ROMAGNA,18,36,"44,45250","11,403325",691215,4924943,"112,4"
01463,MONTE CALVO,PIANORO,BOLOGNA,EMILIA-ROMAGNA,17,36,"44,40750","11,403325",691362,4919944,"180,6"
01464,CA' DI BAZZONI,PIANORO,BOLOGNA,EMILIA-ROMAGNA,16,36,"44,36250","11,403325",691509,4914946,"260,7"
01465,MONTERENZIO,MONTERENZIO,BOLOGNA,EMILIA-ROMAGNA,15,36,"44,31750","11,403325",691655,4909947,"376,5"
01466,MONTE BIBELE,MONTERENZIO,BOLOGNA,EMILIA-ROMAGNA,14,36,"44,27250","11,403325",691802,4904949,"444,3"
01467,PIANCALDOLI,MONTERENZIO,BOLOGNA,EMILIA-ROMAGNA,13,36,"44,22750","11,403325",691948,4899950,"633,6"
01468,SASSO DI SAN ZANOBI,FIRENZUOLA,FIRENZE,TOSCANA,12,36,"44,18250","11,403325",692094,4894952,"655,8"
01469,,FIRENZUOLA,FIRENZE,TOSCANA,11,36,"44,13750","11,403325",692241,4889954,"580,0"
01470,,FIRENZUOLA,FIRENZE,TOSCANA,10,36,"44,09250","11,403325",692387,4884955,"591,0"
01471,,FIRENZUOLA,FIRENZE,TOSCANA,9,36,"44,04750","11,403325",692533,4879957,"753,3"
01491,GAIBA,GAIBA,ROVIGO,VENETO,29,37,"44,94750","11,466375",694566,4980078,"6,1"
01492,SALVATONICA,BONDENO,FERRARA,EMILIA-ROMAGNA,28,37,"44,90250","11,466375",694718,4975079,"5,7"
01493,PONTE DEI RODONI,VIGARANO MAINARDA,FERRARA,EMILIA-ROMAGNA,27,37,"44,85750","11,466375",694870,4970080,"7,8"
01494,MIRABELLO,MIRABELLO,FERRARA,EMILIA-ROMAGNA,26,37,"44,81250","11,466375",695021,4965081,"9,6"
01495,POGGIO RENATICO,POGGIO RENATICO,FERRARA,EMILIA-ROMAGNA,25,37,"44,76750","11,466375",695173,4960083,"9,1"
01496,S.VINCENZO,SAN PIETRO IN CASALE,BOLOGNA,EMILIA-ROMAGNA,24,37,"44,72250","11,466375",695325,4955084,"8,1"
01497,ALTEDO,BENTIVOGLIO,BOLOGNA,EMILIA-ROMAGNA,23,37,"44,67750","11,466375",695476,4950085,"8,3"
01498,MINERBIO,MALALBERGO,BOLOGNA,EMILIA-ROMAGNA,22,37,"44,63250","11,466375",695628,4945086,"10,9"
01499,S.BRIGIDA,BUDRIO,BOLOGNA,EMILIA-ROMAGNA,21,37,"44,58750","11,466375",695779,4940088,"16,2"
01500,GRANAROLO,GRANAROLO DELL'EMILIA,BOLOGNA,EMILIA-ROMAGNA,20,37,"44,54250","11,466375",695930,4935089,"27,5"
01501,CASTENASO,CASTENASO,BOLOGNA,EMILIA-ROMAGNA,19,37,"44,49750","11,466375",696081,4930091,"40,2"
01502,OZZANO,OZZANO DELL'EMILIA,BOLOGNA,EMILIA-ROMAGNA,18,37,"44,45250","11,466375",696232,4925092,"60,4"
01503,CASTEL DEI BRITTI,OZZANO DELL'EMILIA,BOLOGNA,EMILIA-ROMAGNA,17,37,"44,40750","11,466375",696382,4920093,"194,3"
01504,MONTE CALDERARO,CASTEL SAN PIETRO TERME,BOLOGNA,EMILIA-ROMAGNA,16,37,"44,36250","11,466375",696533,4915095,"349,5"
01505,S.CLEMENTE,MONTERENZIO,BOLOGNA,EMILIA-ROMAGNA,15,37,"44,31750","11,466375",696683,4910097,"297,3"
01506,SASSOLEONE,CASALFIUMANESE,BOLOGNA,EMILIA-ROMAGNA,14,37,"44,27250","11,466375",696834,4905098,"407,1"
01507,GIUGNOLA,CASTEL DEL RIO,BOLOGNA,EMILIA-ROMAGNA,13,37,"44,22750","11,466375",696984,4900100,"469,6"
01508,MONTE LA FINE,FIRENZUOLA,FIRENZE,TOSCANA,12,37,"44,18250","11,466375",697134,4895101,"563,6"
01509,,FIRENZUOLA,FIRENZE,TOSCANA,11,37,"44,13750","11,466375",697284,4890103,"603,0"
01510,,PALAZZUOLO SUL SENIO,FIRENZE,TOSCANA,10,37,"44,09250","11,466375",697434,4885105,"802,4"
01511,,BORGO SAN LORENZO,FIRENZE,TOSCANA,9,37,"44,04750","11,466375",697584,4880106,"906,3"
01531,STIENTA,STIENTA,ROVIGO,VENETO,29,38,"44,94750","11,529425",699540,4980231,"5,5"
01532,CASALGLIA,FERRARA,FERRARA,EMILIA-ROMAGNA,28,38,"44,90250","11,529425",699695,4975232,"4,9"
01533,POROTTO,FERRARA,FERRARA,EMILIA-ROMAGNA,27,38,"44,85750","11,529425",699851,4970233,"7,5"
01534,CORONELLA,VIGARANO MAINARDA,FERRARA,EMILIA-ROMAGNA,26,38,"44,81250","11,529425",700007,4965235,"9,6"
01535,POGGIO RENATICO EST,POGGIO RENATICO,FERRARA,EMILIA-ROMAGNA,25,38,"44,76750","11,529425",700163,4960236,"6,2"
01536,MALALBERGO,MALALBERGO,BOLOGNA,EMILIA-ROMAGNA,24,38,"44,72250","11,529425",700318,4955237,"7,3"
01537,PEGOLA,MALALBERGO,BOLOGNA,EMILIA-ROMAGNA,23,38,"44,67750","11,529425",700473,4950238,"7,2"
01538,BARICELLA,MINERBIO,BOLOGNA,EMILIA-ROMAGNA,22,38,"44,63250","11,529425",700629,4945240,"7,2"
01539,S.GIOVANNI IN TRIARIO,BUDRIO,BOLOGNA,EMILIA-ROMAGNA,21,38,"44,58750","11,529425",700784,4940241,"11,1"
01540,BUDRIO,BUDRIO,BOLOGNA,EMILIA-ROMAGNA,20,38,"44,54250","11,529425",700939,4935242,"21,8"
01541,PRUNARO,BUDRIO,BOLOGNA,EMILIA-ROMAGNA,19,38,"44,49750","11,529425",701093,4930244,"26,9"
01542,PONTE RIZZOLI,OZZANO DELL'EMILIA,BOLOGNA,EMILIA-ROMAGNA,18,38,"44,45250","11,529425",701248,4925245,"43,2"
01543,OSTERIA GRANDE,CASTEL SAN PIETRO TERME,BOLOGNA,EMILIA-ROMAGNA,17,38,"44,40750","11,529425",701403,4920247,"113,9"
01544,FRASSINETO,CASTEL SAN PIETRO TERME,BOLOGNA,EMILIA-ROMAGNA,16,38,"44,36250","11,529425",701557,4915248,"223,5"
01545,TOMBE SASSATELLO,CASALFIUMANESE,BOLOGNA,EMILIA-ROMAGNA,15,38,"44,31750","11,529425",701711,4910250,"235,0"
01546,FONTANELICE,FONTANELICE,BOLOGNA,EMILIA-ROMAGNA,14,38,"44,27250","11,529425",701866,4905251,"308,9"
01547,CASTEL DEL RIO NORD,CASALFIUMANESE,BOLOGNA,EMILIA-ROMAGNA,13,38,"44,22750","11,529425",702020,4900253,"342,9"
01548,CASTEL DEL RIO SUD,CASTEL DEL RIO,BOLOGNA,EMILIA-ROMAGNA,12,38,"44,18250","11,529425",702174,4895255,"544,7"
01549,BIBBIANA,PALAZZUOLO SUL SENIO,FIRENZE,TOSCANA,11,38,"44,13750","11,529425",702328,4890256,"691,7"
01550,,PALAZZUOLO SUL SENIO,FIRENZE,TOSCANA,10,38,"44,09250","11,529425",702481,4885258,"667,6"
01551,,MARRADI,FIRENZE,TOSCANA,9,38,"44,04750","11,529425",702635,4880260,"730,9"
01552,,VICCHIO,FIRENZE,TOSCANA,8,38,"44,00250","11,529425",702788,4875261,"854,9"
01571,,FIESSO UMBERTIANO,ROVIGO,VENETO,29,39,"44,94750","11,592475",704513,4980388,"4,2"
01572,OCCHIOBELLO,OCCHIOBELLO,ROVIGO,VENETO,28,39,"44,90250","11,592475",704673,4975389,"5,1"
01573,FERRARA OVEST,FERRARA,FERRARA,EMILIA-ROMAGNA,27,39,"44,85750","11,592475",704833,4970391,"6,1"
01574,CHIESUOL DEL FOSSO,FERRARA,FERRARA,EMILIA-ROMAGNA,26,39,"44,81250","11,592475",704993,4965392,"7,5"
01575,MONTALBANO,FERRARA,FERRARA,EMILIA-ROMAGNA,25,39,"44,76750","11,592475",705152,4960393,"7,1"
01576,PASSO SEGNI,FERRARA,FERRARA,EMILIA-ROMAGNA,24,39,"44,72250","11,592475",705311,4955394,"6,7"
01577,MONDONUOVO,BARICELLA,BOLOGNA,EMILIA-ROMAGNA,23,39,"44,67750","11,592475",705471,4950396,"5,4"
01578,BARICELLA EST,BUDRIO,BOLOGNA,EMILIA-ROMAGNA,22,39,"44,63250","11,592475",705630,4945397,"5,9"
01579,MEZZOLARA,MOLINELLA,BOLOGNA,EMILIA-ROMAGNA,21,39,"44,58750","11,592475",705789,4940398,"10,6"
01580,VEDRANA,BUDRIO,BOLOGNA,EMILIA-ROMAGNA,20,39,"44,54250","11,592475",705947,4935400,"13,0"
01581,VILLA FONTANA,MEDICINA,BOLOGNA,EMILIA-ROMAGNA,19,39,"44,49750","11,592475",706106,4930401,"20,3"
01582,GAIANA,CASTEL SAN PIETRO TERME,BOLOGNA,EMILIA-ROMAGNA,18,39,"44,45250","11,592475",706265,4925402,"36,2"
01583,CASTEL S.PIETRO,CASTEL SAN PIETRO TERME,BOLOGNA,EMILIA-ROMAGNA,17,39,"44,40750","11,592475",706423,4920404,"65,5"
01584,S.MARTINO IN PEDRIOLO,CASTEL SAN PIETRO TERME,BOLOGNA,EMILIA-ROMAGNA,16,39,"44,36250","11,592475",706581,4915405,"150,6"
01585,CASALFIUMANESE,IMOLA,BOLOGNA,EMILIA-ROMAGNA,15,39,"44,31750","11,592475",706740,4910407,"199,2"
01586,BORGO TOSSIGNANO,BORGO TOSSIGNANO,BOLOGNA,EMILIA-ROMAGNA,14,39,"44,27250","11,592475",706898,4905408,"200,9"
01587,CASOLA VALSENIO OVEST,CASOLA VALSENIO,RAVENNA,EMILIA-ROMAGNA,13,39,"44,22750","11,592475",707056,4900410,"422,8"
01588,BAFFADI,CASOLA VALSENIO,RAVENNA,EMILIA-ROMAGNA,12,39,"44,18250","11,592475",707213,4895412,"445,9"
01589,FONTANA MONETA,PALAZZUOLO SUL SENIO,FIRENZE,TOSCANA,11,39,"44,13750","11,592475",707371,4890413,"589,6"
01590,MARRADI,MARRADI,FIRENZE,TOSCANA,10,39,"44,09250","11,592475",707529,4885415,"604,4"
01591,,MARRADI,FIRENZE,TOSCANA,9,39,"44,04750","11,592475",707686,4880417,"610,8"
01592,,DICOMANO,FIRENZE,TOSCANA,8,39,"44,00250","11,592475",707843,4875418,"878,1"
01593,,DICOMANO,FIRENZE,TOSCANA,7,39,"43,95750","11,592475",708000,4870420,"749,8"
01612,PARROCCHIA FRANCOLINO,FERRARA,FERRARA,EMILIA-ROMAGNA,28,40,"44,90250","11,655525",709651,4975551,"3,2"
01613,FERRARA NORD-EST,FERRARA,FERRARA,EMILIA-ROMAGNA,27,40,"44,85750","11,655525",709815,4970552,"3,1"
01614,FERRARA SUD-EST,FERRARA,FERRARA,EMILIA-ROMAGNA,26,40,"44,81250","11,655525",709978,4965553,"4,1"
01615,GAIBANELLO,FERRARA,FERRARA,EMILIA-ROMAGNA,25,40,"44,76750","11,655525",710141,4960554,"3,5"
01616,S.BARTOLOMEO IN BOSCO,FERRARA,FERRARA,EMILIA-ROMAGNA,24,40,"44,72250","11,655525",710305,4955555,"4,5"
01617,S.MARIA CODIFIUME,ARGENTA,FERRARA,EMILIA-ROMAGNA,23,40,"44,67750","11,655525",710468,4950557,"4,7"
01618,MOLINELLA,MOLINELLA,BOLOGNA,EMILIA-ROMAGNA,22,40,"44,63250","11,655525",710631,4945558,"6,2"
01619,MOLINELLA SUD,MOLINELLA,BOLOGNA,EMILIA-ROMAGNA,21,40,"44,58750","11,655525",710793,4940559,"6,9"
01620,SELVA MALVEZZI,MEDICINA,BOLOGNA,EMILIA-ROMAGNA,20,40,"44,54250","11,655525",710956,4935561,"7,5"
01621,GANZANIGO,MEDICINA,BOLOGNA,EMILIA-ROMAGNA,19,40,"44,49750","11,655525",711119,4930562,"14,1"
01622,MEDICINA SUD,CASTEL GUELFO DI BOLOGNA,BOLOGNA,EMILIA-ROMAGNA,18,40,"44,45250","11,655525",711281,4925563,"28,2"
01623,CASOLA CANINA OVEST,DOZZA,BOLOGNA,EMILIA-ROMAGNA,17,40,"44,40750","11,655525",711443,4920565,"44,7"
01624,DOZZA,DOZZA,BOLOGNA,EMILIA-ROMAGNA,16,40,"44,36250","11,655525",711606,4915566,"104,2"
01625,PONTICELLI,IMOLA,BOLOGNA,EMILIA-ROMAGNA,15,40,"44,31750","11,655525",711768,4910568,"112,1"
01626,TORANELLO,RIOLO TERME,RAVENNA,EMILIA-ROMAGNA,14,40,"44,27250","11,655525",711930,4905569,"194,5"
01627,CASOLA VALSENIO EST,CASOLA VALSENIO,RAVENNA,EMILIA-ROMAGNA,13,40,"44,22750","11,655525",712091,4900571,"308,5"
01628,CAVINA S.PIETRO,BRISIGHELLA,RAVENNA,EMILIA-ROMAGNA,12,40,"44,18250","11,655525",712253,4895573,"445,8"
01629,S.MARTINO GATTARA,BRISIGHELLA,RAVENNA,EMILIA-ROMAGNA,11,40,"44,13750","11,655525",712414,4890574,"485,0"
01630,POPOLANO,MARRADI,FIRENZE,TOSCANA,10,40,"44,09250","11,655525",712576,4885576,"442,1"
01631,PONTE DELLA VALLE,MARRADI,FIRENZE,TOSCANA,9,40,"44,04750","11,655525",712737,4880578,"706,7"
01632,CASCATA DELL'ACQUACHETA,PORTICO E SAN BENEDETTO,FORLI-CESENA,EMILIA-ROMAGNA,8,40,"44,00250","11,655525",712898,4875579,"868,0"
01633,CAMPAGNA,SAN GODENZO,FIRENZE,TOSCANA,7,40,"43,95750","11,655525",713059,4870581,"845,9"
01634,,SAN GODENZO,FIRENZE,TOSCANA,6,40,"43,91250","11,655525",713220,4865583,"750,7"
01651,GAROFOLO,POLESELLA,ROVIGO,VENETO,29,41,"44,94750","11,718575",714461,4980714,"2,5"
01652,FOSSADALBERO,FERRARA,FERRARA,EMILIA-ROMAGNA,28,41,"44,90250","11,718575",714629,4975715,"1,7"
01653,BAURA,FERRARA,FERRARA,EMILIA-ROMAGNA,27,41,"44,85750","11,718575",714796,4970717,"2,4"
01654,CONA,FERRARA,FERRARA,EMILIA-ROMAGNA,26,41,"44,81250","11,718575",714964,4965718,"2,7"
01655,GUALDO,VOGHIERA,FERRARA,EMILIA-ROMAGNA,25,41,"44,76750","11,718575",715131,4960719,"1,1"
01656,MONTESANTO,VOGHIERA,FERRARA,EMILIA-ROMAGNA,24,41,"44,72250","11,718575",715298,4955720,"0,8"
01657,OSPITAL MONACALE,ARGENTA,FERRARA,EMILIA-ROMAGNA,23,41,"44,67750","11,718575",715465,4950721,"0,2"
01658,MARMORTA,MOLINELLA,BOLOGNA,EMILIA-ROMAGNA,22,41,"44,63250","11,718575",715632,4945723,"4,2"
01659,S.ANTONIO NORD,MOLINELLA,BOLOGNA,EMILIA-ROMAGNA,21,41,"44,58750","11,718575",715798,4940724,"5,1"
01660,S.ANTONIO SUD,MEDICINA,BOLOGNA,EMILIA-ROMAGNA,20,41,"44,54250","11,718575",715965,4935725,"5,5"
01661,BUDA,MEDICINA,BOLOGNA,EMILIA-ROMAGNA,19,41,"44,49750","11,718575",716131,4930727,"8,8"
01662,SESTO IMOLESE,IMOLA,BOLOGNA,EMILIA-ROMAGNA,18,41,"44,45250","11,718575",716298,4925728,"18,9"
01663,GIARDINO,IMOLA,BOLOGNA,EMILIA-ROMAGNA,17,41,"44,40750","11,718575",716464,4920730,"27,2"
01664,IMOLA,IMOLA,BOLOGNA,EMILIA-ROMAGNA,16,41,"44,36250","11,718575",716630,4915731,"42,2"
01665,IMOLA SUD,IMOLA,BOLOGNA,EMILIA-ROMAGNA,15,41,"44,31750","11,718575",716796,4910733,"117,5"
01666,RIOLO TERME,RIOLO TERME,RAVENNA,EMILIA-ROMAGNA,14,41,"44,27250","11,718575",716961,4905734,"132,1"
01667,ZATTAGLIA,BRISIGHELLA,RAVENNA,EMILIA-ROMAGNA,13,41,"44,22750","11,718575",717127,4900736,"258,6"
01668,CATELLINA,BRISIGHELLA,RAVENNA,EMILIA-ROMAGNA,12,41,"44,18250","11,718575",717293,4895737,"302,9"
01669,S.CASSIANO,BRISIGHELLA,RAVENNA,EMILIA-ROMAGNA,11,41,"44,13750","11,718575",717458,4890739,"446,4"
01670,TREDOZIO,MARRADI,FIRENZE,TOSCANA,10,41,"44,09250","11,718575",717623,4885741,"472,5"
01671,OTTIGNANA,TREDOZIO,FORLI-CESENA,EMILIA-ROMAGNA,9,41,"44,04750","11,718575",717788,4880742,"642,4"
01672,S.BENEDETTO IN ALPE,PORTICO E SAN BENEDETTO,FORLI-CESENA,EMILIA-ROMAGNA,8,41,"44,00250","11,718575",717953,4875744,"705,6"
01673,MONTE GEMELLI,PREMILCUORE,FORLI-CESENA,EMILIA-ROMAGNA,7,41,"43,95750","11,718575",718118,4870746,"858,6"
01674,ALPE DI S.BENEDETTO,PREMILCUORE,FORLI-CESENA,EMILIA-ROMAGNA,6,41,"43,91250","11,718575",718283,4865748,"948,0"
01675,MONTE FALTERONA,STIA,AREZZO,TOSCANA,5,41,"43,86750","11,718575",718447,4860750,"1255,9"
01690,GUARDA VENETA,GUARDA VENETA,ROVIGO,VENETO,30,42,"44,99250","11,781625",719263,4985882,"0,9"
01691,RO,RO,FERRARA,EMILIA-ROMAGNA,29,42,"44,94750","11,781625",719435,4980883,"1,7"
01692,CA' MATTE,COPPARO,FERRARA,EMILIA-ROMAGNA,28,42,"44,90250","11,781625",719606,4975884,"1,2"
01693,FOSSALTA,COPPARO,FERRARA,EMILIA-ROMAGNA,27,42,"44,85750","11,781625",719778,4970885,"1,6"
01694,MASI TORELLO,FERRARA,FERRARA,EMILIA-ROMAGNA,26,42,"44,81250","11,781625",719949,4965887,"0,9"
01695,MASI S.GIACOMO,MASI TORELLO,FERRARA,EMILIA-ROMAGNA,25,42,"44,76750","11,781625",720120,4960888,"-0,5"
01696,PORTOMAGGIORE NORD-OVEST,PORTOMAGGIORE,FERRARA,EMILIA-ROMAGNA,24,42,"44,72250","11,781625",720291,4955889,"0,2"
01697,PORTOMAGGIORE SUD-OVEST,PORTOMAGGIORE,FERRARA,EMILIA-ROMAGNA,23,42,"44,67750","11,781625",720462,4950890,"-0,2"
01698,SAIARINO,MOLINELLA,BOLOGNA,EMILIA-ROMAGNA,22,42,"44,63250","11,781625",720633,4945892,"3,9"
01699,FERRARA,MOLINELLA,BOLOGNA,EMILIA-ROMAGNA,21,42,"44,58750","11,781625",720803,4940893,"4,2"
